obsid next_obsid time timestop date datestop gui_ms manvr_angle manvr_slew_err one_shot roll_err pitch_err yaw_err
51472 51471 565015365.009 565015724.784 2015:331:12:41:36.825 2015:331:12:47:36.600 ENAB 120.98 44.3 9.128573417663574 14.792198715424133 1.7902939253926682 2.082977494799465
51471 51470 565018087.409 565020688.859 2015:331:13:26:59.225 2015:331:14:10:20.675 ENAB 153.72 50.2 15.13026237487793 31.76054792734915 7.550419894762261 4.881124220673287
51470 51469 565023487.1090001 565039247.51 2015:331:14:56:58.925 2015:331:19:19:39.326 ENAB 125.32 43.9 14.832279205322266 1.0054148306577024 0.27557474594870845 0.2729630240168718
51469 51468 565041670.61 565054636.861 2015:331:20:00:02.426 2015:331:23:36:08.677 ENAB 66.07 43.8 12.178533554077148 1.0062475726240452 0.42221274591790003 0.38919984532022994
51468 18711 565056258.411 565064749.511 2015:332:00:03:10.227 2015:332:02:24:41.327 ENAB 123.91 65.9 43.88901901245117 1.0708776540109626 0.3697210746196992 0.3013375574899155
18711 18443 565067205.411 565093085.638 2015:332:03:05:37.227 2015:332:10:16:57.454 ENAB 68.27 51.3 2.4032132625579834 0.5659099042197848 0.28979803126093173 0.3459674242543271
18443 18707 565094741.013 565100925.863 2015:332:10:44:32.829 2015:332:12:27:37.679 ENAB 15.87 25.4 6.601853370666504 2.0825654197818335 0.32564694446287795 0.3407676926196568
18707 17447 565101784.813 565122562.59 2015:332:12:41:56.629 2015:332:18:28:14.406 ENAB 71.47 44.7 16.769113540649414 1.2791885352633001 0.3351552856577597 0.3258875185330825
17447 51467 565124269.215 565129446.49 2015:332:18:56:41.031 2015:332:20:22:58.306 ENAB 139.08 68.1 30.491737365722656 1.1383592059742276 0.4193447668276889 0.259221937386849
51467 16945 565132087.915 565132240.64 2015:332:21:06:59.731 2015:332:21:09:32.456 ENAB 61.03 52.6 17.037078857421875 17.76234389530227 0.9492231886899416 5.507871000026432
16945 18268 565133809.915 565153983.9660001 2015:332:21:35:41.731 2015:333:03:11:55.782 ENAB 103.98 60.1 35.8862190246582 0.7413841507792903 0.26670247028910077 0.323234187642441
18268 16695 565156167.216 565181301.243 2015:333:03:48:19.032 2015:333:10:47:13.059 ENAB 55.44 48.0 20.4920654296875 0.7075899847630507 0.2936247798130901 0.28583591289509597
16695 18723 565182804.918 565207969.694 2015:333:11:12:16.734 2015:333:18:11:41.510 ENAB 55.44 49.9 15.570423126220703 1.2349362632341563 0.2995237220485605 0.346976507164207
18723 17279 565209463.12 565235819.9710001 2015:333:18:36:34.936 2015:334:01:55:51.787 ENAB 122.16 41.9 12.99969482421875 0.8025762215961743 0.3129760597633783 0.2983124473632075
17279 51466 565238187.721 565243379.346 2015:334:02:35:19.537 2015:334:04:01:51.162 ENAB 0.0 20.3 3.2541000843048096 1.830705041439373 0.3473650387899096 0.2480983506685151
51466 51465 565243907.2210001 565244094.796 2015:334:04:10:39.037 2015:334:04:13:46.612 ENAB 98.68 38.3 16.23936653137207 6.804028711728279 0.6145758024689191 0.45268686219952836
